-9.5442,-9.6203
-8.0132,-5.5994
-6.6508,-5.498
-9.8154,-10.544
-7.296,-8.3497
-9.2006,-8.3843
-10.293,-11.722
-9.8349,-7.6192
-7.7652,-4.9053
-9.9954,-9.7066
-7.7165,-3.8318
-8.7549,-8.1746
-9.3604,-8.3543
-8.741,-10.192
-8.74,-10.813
-9.3612,-9.2635
-7.1677,-6.7241
-8.2655,-9.42
-7.0838,-5.5924
-8.5289,-4.9971
-7.6766,-5.3393
-9.3853,-9.3876
-7.1827,-7.2699
-9.032,-8.3731
-9.5423,-11.365
-7.3615,-10.118
-8.8405,-10.459
-7.7685,-9.4703
-7.0011,-4.789
-8.1947,-10.917
-9.9339,-11.789
-8.2894,-4.7071
-5.3192,-5.0266
-9.0977,-10.268
-9.1985,-11.188
-4.8935,-6.3065
-9.2313,-8.5853
-7.8156,-8.55
-7.086,-5.4804
-10.735,-12.321
-7.7743,-4.3339
-7.0503,-2.8732
-8.3281,-13.191
-7.3228,-6.6555
-8.146,-5.4677
-11.253,-12.59
-9.0459,-7.3019
20.411,3.0866
20.703,-0.19281
21.744,3.6919
21.76,7.119
20.627,2.7352
20.084,3.9901
18.539,-0.36044
23.457,5.7933
20.136,1.4393
20.953,4.5528
21.955,4.8306
18.395,-0.8971
17.952,1.6042
21.658,1.2602
18.431,0.051756
15.908,-4.1988
21.208,6.5143
16.049,-4.6218
19.023,0.93716
17.013,-5.8088
21.688,6.2837
19.974,2.5434
21.947,5.2941
21.21,-0.98031
21.111,6.9994
17.687,-2.815
22.947,8.0625
22.146,6.261
18.431,-0.15221
22.365,4.3388
20.64,2.8402
23.68,6.345
16.898,-0.6177
15.664,-5.2757
23.543,6.2851
17.659,-0.40326
16.617,-2.2774
22.169,3.977
18.165,-0.11193
22.503,8.6434
22.937,7.9248
23.368,6.8135
17.946,0.43103
20.452,4.8222
16.826,-3.837
21.591,1.8572
22.428,2.9819
16.324,-4.1958
19.776,0.17745
23.988,6.6673
18.906,-1.3158
17.366,-2.7998
22.675,5.7242
20.537,2.0771
15.974,-5.1784
18.583,-2.3422
21.378,3.4118
19.697,1.2299
17.601,-1.367
21.843,4.7134
20.492,4.0541
16.789,-0.85128
18.852,1.5074
19.237,-0.0051059
21.673,4.1524
18.773,-3.1626
24.263,6.3451
70.125,9.0538
72.388,10.751
72.408,15.595
70.413,12.487
69.98,5.8702
71.309,14.139
69.87,7.6214
70.858,17.159
70.729,17.714
70.27,11.268
71.304,13.971
70.852,18.184
70.804,8.0407
72.576,14.243
69.994,16.52
70.593,15.971
69.223,8.5442
70.771,10.448
69.549,8.717
69.919,9.7156
68.617,6.7722
67.517,11.438
71.264,12.71
71.732,13.429
68.517,11.366
68.429,13.443
72.499,16.746
70.544,16.71
70.435,12.275
71.471,16.142
69.361,6.2949
72.094,16.059
70.885,10.491
71.183,8.7533
72.442,14.257
69.734,8.6193
69.117,8.2484
69.122,6.3461
74.149,17.159
71.569,15.006
73.094,14.906
71.266,15.696
69.503,15.023
71.713,16.934
70.04,12.165
72.919,17.107
71.826,17.269
69.476,10.977
69.606,7.3344
71.36,15.5
68.97,6.1086
71.208,12.062
69.884,10.807
71.465,12.874
69.416,7.4227
70.555,12.627
70.348,11.915
70.012,6.5808
69.381,11.441
72.525,15.463
68.584,7.7469
69.495,13.049
70.231,13.915
69.454,7.6245
72.539,17.491
71.648,12.569
68.959,9.9313
71.077,12.698
69.502,17.399
70.332,13.072
71.615,15.218
71.218,15.993
72.14,16.758
-29.799,-6.8762
-29.902,-6.1094
-28.58,-7.3007
-30.456,-8.0018
-29.945,-9.0167
-29.246,-2.5195
-29.573,-0.31455
-28.626,0.15903
-29.236,-2.4819
-31.122,-4.9136
-26.948,-4.0172
-29.135,-6.23
-28.862,-1.3632
-29.785,-6.2672
-28.149,-3.9752
-27.871,-0.78752
-27.006,-1.0104
-30.997,-4.4598
-29.093,-3.9721
-29.63,-2.858
-30.56,-6.9474
-30.156,-2.2
-29.316,-2.1475
-30.308,-4.4107
-26.873,1.0493
-29.409,-6.5579
-30.226,-4.2761
-30.071,-4.7973
-29.105,-7.4232
-31.05,-6.4685
-28.186,-1.0799
-28.252,-7.6635
-26.353,-3.8257
-28.807,-4.6534
-27.187,-5.3578
-27.327,-1.2733
-27.674,-6.8482
-28.199,-8.5461
-28.929,0.25024
-1.6646,21.862
-0.97154,20.148
-1.9492,22.604
-3.0993,20.691
-2.0674,23.138
-2.4669,20.667
-1.8813,21.746
-3.1776,21.652
-2.2973,21.587
-2.0214,21.845
1.7344,22.966
-2.9714,22.531
-2.0678,19.947
-2.37,22.141
-1.3172,20.654
-1.0598,21.106
-1.9007,21.769
-1.8325,22.922
-2.1221,21.767
-1.0249,21.533
-2.1691,21.58
-2.6562,21.715
-2.3963,23.076
-1.1148,22.73
-1.2909,22.67
-2.4168,22.997
-2.3149,22.064
-0.93133,20.673
-1.5683,21.043
-3.5264,24.108
-1.8487,21.207
-3.6018,21.861
-0.54262,22.5
-3.0937,22.563
-2.8182,22.39
-2.2843,22.916
-2.2185,21.861
-3.5443,22.717
-1.5664,21.142
-1.1967,21.129
-1.4092,21.626
-2.1114,21.272
-1.171,23.231
-2.111,21.53
-2.1329,22.801
-3.0405,20.189
-0.69244,22.065
-1.0319,22.802
-2.1959,23.007
-2.0501,20.941
-1.568,22.759
-2.7052,22.569
-3.5725,20.534
-2.5099,20.222
-1.2484,19.498
-1.8769,19.877
-1.3072,21.183
-0.80402,21.252
-0.76675,20.908
-1.0713,23.069
-1.7256,22.183
-2.0469,22.874
-3.487,21.362
37.373,4.1979
38.579,11.347
37.361,11.378
38.51,12.197
34.005,2.6763
36.519,8.527
34.327,2.0281
33.957,3.7815
34.766,4.21
36.579,6.0222
33.945,5.1373
34.367,6.4934
33.895,3.0886
34.219,6.7921
36.63,7.1779
35.228,10.335
36.68,13.93
34.305,4.627
34.574,10.709
36.993,10.096
34.578,10.728
35.976,5.3189
34.757,4.9371
36.958,10.962
36.223,9.6357
34.974,3.8291
33.882,5.2572
34.779,10.234
36.283,11.262
37.443,9.2563
33.167,4.0211
35.672,11.273
36.372,11.111
34.965,7.3386
35.435,3.9533
35.611,3.3098
35.028,7.6128
33.669,4.7029
35.602,6.7668
32.059,8.9896
37.777,15.446
35.903,4.8442
36.145,2.6503
34.508,9.5024
34.746,3.9635
36.011,12
35.343,4.1227
35.597,7.4642
36.889,9.9936
37.66,10.692
35.829,6.6092
35.89,9.9773
12.914,-19.682
12.859,-19.009
7.5314,-26.891
10.371,-22.003
11.711,-19.544
7.5802,-27.764
11.966,-18.423
8.3937,-24.68
9.4874,-20.906
9.4529,-29.062
7.7714,-28.884
7.8607,-27.611
13.843,-20.182
9.59,-22.569
10.449,-28.043
13.094,-20.751
11.264,-21.818
8.139,-29.659
11.983,-18.952
11.905,-19.749
10.693,-25.535
13.919,-20.368
8.8192,-26.62
12.551,-17.104
9.2829,-25.394
10.83,-27.421
12.155,-19.956
9.4753,-23.966
11.168,-22.898
11.697,-18.032
10.681,-27.414
6.8794,-30.868
11.422,-18.776
10.066,-25.134
9.7504,-23.306
8.7609,-28.445
8.3271,-28.583
9.492,-26.647
12.088,-19.01
10.353,-26.484
9.8541,-24.835
