-4.0194,-1.4905
8.8542,-4.5928
0.41411,-2.6148
7.6914,-4.0384
3.2043,-2.9876
-2.1084,-2.1649
6.766,-3.8979
5.8269,-3.6385
-2.8061,-2.0239
8.0551,-4.1203
5.8504,-3.7891
-3.7774,-1.469
9.4307,-4.481
-2.6458,-1.9016
5.4953,-3.445
-3.1173,-1.6905
1.3786,-2.7445
2.0292,-2.6948
-1.5382,-2.0558
4.2854,-3.556
-4.1106,-1.6405
-0.78851,-2.242
4.0507,-3.3139
-4.569,-1.4071
8.3868,-4.2418
8.1716,-4.3559
9.3481,-4.4156
7.781,-4.1031
5.1737,-3.7234
-2.5295,2.7862
-2.0072,2.6382
-1.6652,2.6664
-2.5195,2.877
3.3022,1.3068
2.2033,1.5925
0.2209,2.1223
-1.7574,2.7077
-2.2333,2.7586
3.0972,1.149
0.73187,1.8224
-0.41612,2.5018
-1.7409,2.699
2.4601,1.383
3.0911,1.4416
-0.51334,2.3166
3.749,1.1283
-2.8666,3.0846
-0.86517,2.3791
-2.6265,2.7066
3.796,1.1405
-0.68725,2.1994
-3.4998,3.0028
3.6551,0.98015
-3.0324,3.0516
-3.4615,3.0209
3.6724,1.2806
3.4679,1.1056
-0.68805,2.599
0.98133,1.7785
-2.0523,2.7841
0.37212,2.0722
4.4673,-2.6854
0.61806,-1.1767
1.0157,-1.2325
3.8027,-2.2154
1.88,-1.6849
1.8128,-1.5433
6.8797,-3.605
4.3883,-2.5822
2.6755,-1.8901
1.2952,-1.3651
6.0431,-3.4104
1.0343,-1.236
5.6245,-2.9802
2.5251,-1.639
5.7309,-3.0097
5.9294,-3.0607
0.64886,-1.0724
1.3873,-1.2069
7.1226,-3.6347
5.923,-3.22
4.4395,-2.5026
2.6605,-1.8015
2.1009,-1.7518
1.3722,-1.5087
1.9391,-1.4741
5.1226,-2.7059
5.6017,-3.1106
3.1958,-2.1688
2.4058,-1.7691
4.183,-2.5002
5.5994,-3.0029
4.7829,-2.5712
0.68843,-1.1151
1.6432,-1.4227
3.2327,-2.0779
3.6946,-2.206
4.9597,-2.7
2.4108,-1.641
1.2528,-1.0744
6.3562,-3.3301
3.4457,-2.2705
2.8486,-2.0816
1.3419,-1.2546
4.0926,-2.3635
6.4004,-3.3726
5.1986,-2.7845
1.3777,-1.3618
1.2265,-1.2419
4.6442,-2.7882
5.7338,-3.0253
4.1369,-2.5439
3.8694,-2.479
2.5399,-1.7395
5.4879,-3.0076
6.0393,-3.1211
4.8287,-2.8961
6.2289,-3.4144
1.6708,-1.4524
5.2413,-2.9267
